Image Name,Train Caption,Augmented Train Caption
havanese_101.jpg,a photograph of a small dog standing on a wooden floor,a photograph of a small dog standing on a wooden floor
beagle_125.jpg,a photograph of a dog standing in a field of flowers,a photograph of a dog sitting in a field of flowers
beagle_175.jpg,a photograph of a dog is playing with a toy on the floor,a photograph of a dog laying on the floor with a toy
yorkshire_terrier_103.jpg,a photograph of a small dog sitting in the grass with a frisbee in its mouth,a photograph of a small dog with a bandana on its neck
english_setter_146.jpg,a photograph of a dog laying on the floor with a baseball in its mouth,a photograph of a dog laying on the floor with a bone in its mouth
yorkshire_terrier_146.jpg,a photograph of a small dog laying on a couch with its head on the pillow,a photograph of a small dog is sitting on a couch
boxer_177.jpg,a photograph of a dog with a chain around its neck,a photograph of a dog with a black nose and a brown nose
beagle_185.jpg,a photograph of a dog rolling around on its back on the grass,a photograph of a dog rolling around on its back on the grass
Sphynx_157.jpg,a photograph of a cat sitting on a blue surface,a photograph of a cat sitting on a blue surface
leonberger_157.jpg,a photograph of a dog sitting on a door ledge looking out,a photograph of a dog sitting on top of a window sill
Maine_Coon_153.jpg,a photograph of a cat laying on a table with a remote,a photograph of a cat sitting on a wooden table looking up
British_Shorthair_119.jpg,a photograph of a cat sitting on the ground next to a toilet,a photograph of a grey cat sitting on a blue chair
leonberger_108.jpg,a photograph of a dog with a leash on a leash,a photograph of a dog with a shaggy hair looks at the camera
yorkshire_terrier_163.jpg,a photograph of a small dog with a bow on its head,a photograph of a small dog with a flower in its hair
keeshond_146.jpg,a photograph of a dog with a long hair laying in the grass,a photograph of a dog with a very big smile on his face
staffordshire_bull_terrier_198.jpg,a photograph of a dog laying in the grass with its mouth open,a photograph of a dog laying on the grass next to a brick wall
english_cocker_spaniel_13.jpg,a photograph of a dog with a collar sitting on a white surface,a photograph of a dog with a collar on looking at the camera
shiba_inu_176.jpg,a photograph of a dog laying on the floor with its head up,a photograph of a brown dog laying on the floor with its head up
pomeranian_120.jpg,a photograph of a small dog sitting on a couch with its paws on the couch,a photograph of a small dog sitting on a black carpet
Persian_114.jpg,a photograph of a fluffy cat sitting on a window sill,a photograph of a fluffy cat sitting on a window sill
saint_bernard_118.jpg,a photograph of a dog laying on a bed with a blanket,a photograph of a dog and a cat laying on a bed
samoyed_184.jpg,a photograph of a white dog running through a field of grass,a photograph of a white dog running through a field of grass
scottish_terrier_129.jpg,a photograph of a black dog sitting on a tile floor,a photograph of a black dog with a red collar sitting on a wooden floor
staffordshire_bull_terrier_1.jpg,a photograph of a dog laying in the grass with a bone in its mouth,a photograph of a dog laying in the grass with a bone in its mouth
Ragdoll_105.jpg,a photograph of a white and brown cat laying on a blue blanket,a photograph of a white cat laying on a blue blanket
Sphynx_193.jpg,a photograph of a cat sitting in a bathtub with its head turned,a photograph of a cat sitting in a bathtub with its head turned
Maine_Coon_16.jpg,a photograph of a cat stretching in the grass with its paws up,a photograph of a cat is stretching in the grass
Siamese_109.jpg,a photograph of a cat with blue eyes laying on a bed,a photograph of a cat with blue eyes laying on a bed
basset_hound_10.jpg,a photograph of a dog is looking up at the camera,a photograph of a dog with a sad look on its face
staffordshire_bull_terrier_108.jpg,a photograph of a dog laying on the floor with a toy in its mouth,a photograph of a dog laying on the floor with a toy in its mouth
leonberger_10.jpg,a photograph of a dog laying in the grass with a red collar,a photograph of a dog laying in the grass with a red leash
saint_bernard_149.jpg,a photograph of a dog standing on a leash in the grass,a photograph of a st bernard dog with a person in the background
Maine_Coon_197.jpg,a photograph of a cat sitting on a tile floor next to a door,a photograph of a cat sitting on a tile floor next to a door
staffordshire_bull_terrier_192.jpg,a photograph of a dog standing on a leash in the grass,a photograph of a dog standing on top of a lush green field
japanese_chin_129.jpg,a photograph of a small dog sitting on a bed with a blanket,a photograph of a small dog is sitting on a blanket
american_bulldog_177.jpg,a photograph of a dog chewing on a hot dog on a couch,a photograph of a dog laying on a couch with a toy in its mouth
newfoundland_173.jpg,a photograph of a black dog sitting on a kitchen floor,a photograph of a black dog with a white nose and a black nose
Abyssinian_184.jpg,a photograph of a cat sitting on a piece of paper,a photograph of a cat sitting on a piece of paper
Bombay_153.jpg,a photograph of a black cat sitting on a yellow background,a photograph of a black cat laying on a yellow surface
american_bulldog_144.jpg,a photograph of a dog sitting on a chair in a room,a photograph of a dog sitting on a chair with a blue blanket
Siamese_195.jpg,a photograph of a siamese cat with blue eyes laying on a couch,a photograph of a siamese cat laying on a blanket
german_shorthaired_166.jpg,a photograph of a dog laying on a rug in a room,a photograph of a brown dog with a black nose and a brown nose
Russian_Blue_154.jpg,a photograph of a cat sitting on top of a stack of books,a photograph of a cat sitting on a stack of books
samoyed_161.jpg,a photograph of a white dog running in the snow,a photograph of a white dog running in the snow
Bengal_103.jpg,a photograph of a cat yawning while laying on the floor,a photograph of a cat yawning while laying on a window sill
american_pit_bull_terrier_103.jpg,a photograph of a brown dog with a sad look on his face,a photograph of a dog looking at the camera with a blurry background
saint_bernard_145.jpg,a photograph of a dog laying in the grass with a frisbee in its mouth,a photograph of a dog laying on the grass in a backyard
saint_bernard_143.jpg,a photograph of a dog sitting in the snow on a snowy day,a photograph of a dog sitting in the snow on a beach
Sphynx_104.jpg,a photograph of a cat sitting on a rock in a garden,a photograph of a cat sitting on a rock in the woods
Egyptian_Mau_136.jpg,a photograph of a cat laying on a blanket looking at the camera,a photograph of a cat laying on a carpet looking at the camera
english_cocker_spaniel_129.jpg,a photograph of a dog on a leash standing on a cobblestone pavement,a photograph of a dog is standing on a stone path
staffordshire_bull_terrier_100.jpg,a photograph of a black dog sitting on the ground next to a person,a photograph of a black dog sitting on a leash next to a person
Russian_Blue_162.jpg,a photograph of a gray cat with a red collar and a red collar,a photograph of a grey cat with a red collar looking at the camera
Bengal_150.jpg,a photograph of a cat sleeping on a floraled cushion,a photograph of a cat is curled up on a rug
Bombay_152.jpg,a photograph of a black cat laying on a fluffy white blanket,a photograph of a black cat laying on a fluffy white rug
boxer_104.jpg,a photograph of a dog standing in the grass with its tongue out,a photograph of a brown dog standing on top of a lush green field
Persian_108.jpg,a photograph of a person holding a white cat on their lap,a photograph of a white cat laying on a persons lap
boxer_157.jpg,a photograph of a dog with a tennis ball in its mouth,a photograph of a dog with a tennis ball in its mouth
Maine_Coon_191.jpg,a photograph of a cat laying on a couch with its paw on the arm,a photograph of a cat laying on a couch with its paws on the back of the couch
Sphynx_144.jpg,a photograph of a cat sitting on a black couch with a white background,a photograph of a cat with a very large nose and a very short tail
Ragdoll_192.jpg,a photograph of a white cat sitting on the floor next to a chair,a photograph of a white cat sitting on a wooden floor
Siamese_169.jpg,a photograph of a siamese cat with blue eyes sitting on a table,a photograph of a siamese cat with a brown collar and a yellow tag
beagle_158.jpg,a photograph of a dog standing in the grass with a frisbee in its mouth,a photograph of a dog standing in the grass with a frisbee in its mouth
pomeranian_174.jpg,a photograph of a small dog sitting on a bed with a blanket,a photograph of a small dog sitting on a blanket on a bed
Sphynx_169.jpg,a photograph of a cat sitting on a bed with a white blanket,a photograph of a cat sitting on a bed with a black background
pug_172.jpg,a photograph of a small pug dog standing on a wooden floor,a photograph of a small dog with a red collar and blue eyes
British_Shorthair_103.jpg,a photograph of a cat laying on the ground in front of a flower garden,a photograph of a cat laying on the ground looking up
British_Shorthair_165.jpg,a photograph of a cat sitting next to a pair of shoes,a photograph of a cat is sitting on a pair of shoes
Ragdoll_134.jpg,a photograph of a cat with blue eyes laying on a pink blanket,a photograph of a cat with blue eyes sitting on a pink surface
newfoundland_158.jpg,a photograph of a fluffy dog laying in the grass with its head turned,a photograph of a brown dog laying on top of a lush green field
beagle_151.jpg,a photograph of a dog with a red leash on a leash,a photograph of a dog with a red leash on a leash
japanese_chin_131.jpg,a photograph of a small dog sitting on a couch with a stuffed animal,a photograph of a dog laying on a bed with a stuffed animal
staffordshire_bull_terrier_196.jpg,a photograph of a dog laying on a bed with a white blanket,a photograph of a dog laying on a bed with its tongue out
english_cocker_spaniel_125.jpg,a photograph of a dog laying on the ground next to a potted plant,a photograph of a dog laying on the ground next to a potted plant
Egyptian_Mau_148.jpg,a photograph of a cat laying on the floor with its eyes closed,a photograph of a cat is sleeping on a couch
shiba_inu_166.jpg,a photograph of a dog laying on a blue blanket with its paw up,a photograph of a dog laying on a blue blanket with its paw up
wheaten_terrier_138.jpg,a photograph of a dog sleeping on a red blanket next to a bowl,a photograph of a dog is sleeping on a red blanket
Bengal_111.jpg,a photograph of two cats laying on a blue mat looking at the camera,a photograph of two cats laying on a blue mat looking at the camera
Siamese_146.jpg,a photograph of a cat sitting on the floor looking at the camera,a photograph of a cat sitting on the floor looking at the camera
saint_bernard_139.jpg,a photograph of a dog sitting on a blanket with a bottle in its mouth,a photograph of a dog sitting on a black surface with a painting of a mountain in the background
Bombay_151.jpg,a photograph of a black cat laying on a bed with a blanket,a photograph of a black cat laying on a bed with a flowered blanket
american_pit_bull_terrier_167.jpg,a photograph of a black dog sitting in the grass with a collar on,a photograph of a black dog laying in the grass with its head on the ground
english_setter_178.jpg,a photograph of a dog sitting on a rug looking up,a photograph of a dog with a red collar looking up
yorkshire_terrier_106.jpg,a photograph of a small dog walking across a lush green field,a photograph of a small dog running across a lush green field
english_cocker_spaniel_140.jpg,a photograph of a dog is sitting on a rug and looking at the camera,a photograph of a dog is sitting on the floor with its head turned
yorkshire_terrier_176.jpg,a photograph of a small dog laying on a couch with presents,a photograph of a small dog laying on a carpet next to a christmas present
chihuahua_184.jpg,a photograph of a white dog laying on the floor with a stuffed animal,a photograph of a white dog laying on a carpet next to a pile of toys
great_pyrenees_158.jpg,a photograph of a large white dog laying on a wooden floor,a photograph of a white dog laying on a wooden floor
Siamese_19.jpg,a photograph of a cat sitting on a wooden chair with a red collar,a photograph of a cat sitting on a chair looking up
american_pit_bull_terrier_158.jpg,a photograph of a dog sitting on the floor with its tongue out,a photograph of a dog sitting on the floor with its tongue out
newfoundland_187.jpg,a photograph of a fluffy dog with a shaggy coat sitting in the grass,a photograph of a fluffy dog with a shaggy coat sitting in the grass
British_Shorthair_141.jpg,a photograph of a cat laying on top of a suitcase,a photograph of a cat with a very big yellow eye
yorkshire_terrier_143.jpg,a photograph of a small dog sitting on a table next to a potted plant,a photograph of a small dog sitting on a table with a picture frame
staffordshire_bull_terrier_135.jpg,a photograph of a black dog standing in a garden next to a brick wall,a photograph of a black dog standing on top of a pile of hay
miniature_pinscher_16.jpg,a photograph of a small dog is tied to a leash on a deck,a photograph of a small dog is tied to a leash
Russian_Blue_191.jpg,a photograph of a cat is sitting on a wooden table next to a bowl,a photograph of a cat is sitting next to a bowl
american_pit_bull_terrier_142.jpg,a photograph of a dog standing in a yard with a ball,a photograph of a dog standing in a yard with a ball in its mouth
scottish_terrier_135.jpg,a photograph of a black dog standing on a wet sidewalk,a photograph of a black dog standing on a dirt ground
american_pit_bull_terrier_182.jpg,a photograph of a dog with a sad look on his face,a photograph of a dog with a sad look on its face
Russian_Blue_124.jpg,a photograph of a cat laying on a chair with a cushion,a photograph of a cat laying on a chair with a flowered cushion
english_cocker_spaniel_156.jpg,a photograph of a dog sitting on the floor in a kitchen,a photograph of a dog is standing in front of a washer
wheaten_terrier_161.jpg,a photograph of a woman sitting on the floor with a dog and a stuffed rabbit,a photograph of a woman holding a stuffed animal and a stuffed rabbit
Persian_17.jpg,a photograph of a white cat with a very long hair,a photograph of a cat with a very long hair laying down
leonberger_16.jpg,a photograph of a large brown dog standing in a field,a photograph of a dog with a long hair standing in a field
english_setter_112.jpg,a photograph of a dog laying on the ground in the dirt,a photograph of a dog laying down in the dirt
wheaten_terrier_144.jpg,a photograph of a dog is standing on a sidewalk next to a man,a photograph of a dog is standing on a sidewalk next to a person
english_setter_16.jpg,a photograph of a dog with a sad look on his face,a photograph of a dog with long hair is looking at the camera
basset_hound_133.jpg,a photograph of a dog with its mouth open and its tongue out,a photograph of a dog with its mouth open and its tongue out
Persian_101.jpg,a photograph of a white cat sitting on a person's lap,a photograph of a person holding a fluffy white cat in their arms
saint_bernard_183.jpg,a photograph of a dog sitting on the ground with its tongue out,a photograph of a dog laying on its back on a white surface
english_cocker_spaniel_111.jpg,a photograph of a dog with a collar standing in a field,a photograph of a dog with a collar on standing in the grass
Birman_187.jpg,a photograph of a cat is sitting in the shade of a tree,a photograph of a cat sitting in the grass looking up
leonberger_159.jpg,a photograph of a large dog laying on top of a lush green field,a photograph of a dog with a black nose and a brown nose
american_bulldog_188.jpg,a photograph of a dog laying on a bed with a blanket,a photograph of a dog laying on a bed with a blanket
Persian_213.jpg,a photograph of a fluffy cat with a sad look on its face,a photograph of a fluffy cat with a black background
basset_hound_143.jpg,a photograph of a dog sitting in a field with a frisbee in its mouth,a photograph of a dog sitting on the ground looking up
miniature_pinscher_188.jpg,a photograph of a dog laying on a couch with a red blanket,a photograph of a dog laying on a couch with a collar around it's neck
British_Shorthair_18.jpg,a photograph of a cat with yellow eyes looking at the camera,a photograph of a cat with yellow eyes looking at something
Bengal_13.jpg,a photograph of a cat running across a lush green field,a photograph of a cat running across a lush green field
great_pyrenees_119.jpg,a photograph of a white dog standing in front of a window,a photograph of a white dog standing in front of a window
boxer_101.jpg,a photograph of a dog with a sad look on his face,a photograph of a close up of a dog with a sad look
american_pit_bull_terrier_120.jpg,a photograph of a dog sitting on the grass with people standing behind it,a photograph of a dog sitting on the grass with its tongue out
saint_bernard_168.jpg,a photograph of a dog sitting on a wooden floor looking at the camera,a photograph of a dog with a sad look on its face
beagle_102.jpg,a photograph of a dog standing on a rug in a living room,a photograph of a dog standing on a rug in a living room
havanese_136.jpg,a photograph of a dog sitting on a bed with a blanket,a photograph of a dog sitting on a bed with a purple blanket
British_Shorthair_159.jpg,a photograph of a cat is peeking out from under a bed,a photograph of a cat is hiding in a paper bag
saint_bernard_13.jpg,a photograph of a large dog laying on top of a lush green field,a photograph of a dog laying on the ground in the grass
staffordshire_bull_terrier_134.jpg,a photograph of a dog is sitting on a person's lap,a photograph of a person holding a dog on a bed
Sphynx_159.jpg,a photograph of a cat sitting on a pillow on a couch,a photograph of a cat with a shaved hair sitting on a bed
wheaten_terrier_151.jpg,a photograph of a shaggy dog sitting on a red cushion,a photograph of a shaggy dog sitting on a red cushion
staffordshire_bull_terrier_110.jpg,a photograph of a dog with a collar and a collar around it's neck,a photograph of a dog with a collar and a collar around it's neck
staffordshire_bull_terrier_190.jpg,a photograph of a dog is standing on a patio with a bench,a photograph of a dog with a black spot on its face
Persian_107.jpg,a photograph of a fluffy cat laying on a wooden floor,a photograph of a fluffy cat laying on a wooden surface
Sphynx_121.jpg,a photograph of a cat sitting on a table in a room,a photograph of a cat sitting on a table in a room
Egyptian_Mau_190.jpg,a photograph of a cat laying on a red couch with a red blanket,a photograph of a cat laying on a red couch
Siamese_176.jpg,a photograph of a siamese cat with blue eyes laying in a basket,a photograph of a cat with blue eyes laying on a chair
wheaten_terrier_112.jpg,a photograph of a dog standing in the snow with its tongue out,a photograph of a dog standing in the snow with its tongue out
japanese_chin_108.jpg,a photograph of a dog running in the grass with a frisbee in its mouth,a photograph of a dog running in the grass with its mouth open
shiba_inu_140.jpg,a photograph of a dog with a collar and a tag on it,a photograph of a dog with a collar and a collar around its neck
boxer_168.jpg,a photograph of a dog laying on a wooden floor with his head on the floor,a photograph of a dog laying on the floor looking up
english_cocker_spaniel_141.jpg,a photograph of a black puppy chewing on a stick in the grass,a photograph of a black dog laying on top of a lush green field
Abyssinian_101.jpg,a photograph of a cat with green eyes is laying on a blanket,a photograph of a cat with green eyes is looking at the camera
Birman_159.jpg,a photograph of a cat playing with a toy on the floor,a photograph of a cat laying on a wooden floor with a toy
german_shorthaired_102.jpg,a photograph of a dog standing on a rock in the water,a photograph of a dog with a ball in its mouth
wheaten_terrier_162.jpg,a photograph of a dog laying on a wooden bench next to a umbrella,a photograph of a dog laying on a wooden bench next to a book
Persian_175.jpg,a photograph of a cat with a collar on its neck,a photograph of a person holding a cat in their hands
Siamese_148.jpg,a photograph of a cat sitting in a laundry basket with clothes,a photograph of a cat sitting in a basket with clothes
Russian_Blue_155.jpg,a photograph of a cat is sitting on a shelf in a room,a photograph of a cat is looking up at the camera
pug_142.jpg,a photograph of a pug dog standing on a brown floor,a photograph of a pug dog sitting on a chair with its tongue out
Sphynx_182.jpg,a photograph of a cat with blue eyes standing on a brown surface,a photograph of a cat with a very big nose and a very short tail
english_setter_14.jpg,a photograph of a dog standing on a lush green field,a photograph of a dog running in the grass with a frisbee in its mouth
scottish_terrier_122.jpg,a photograph of a small black dog standing on a rock next to a red bag,a photograph of a small black dog standing on its hind legs
Abyssinian_153.jpg,a photograph of a cat walking on a couch in a room,a photograph of a cat is laying on a couch with its head down
newfoundland_137.jpg,a photograph of a black dog laying on the floor with its head on the floor,a photograph of a black dog laying on a white blanket
samoyed_167.jpg,a photograph of a white dog standing in the snow with its tongue out,a photograph of a white dog with a pink nose sticking out of its mouth
staffordshire_bull_terrier_173.jpg,a photograph of a dog laying on a bed with his tongue out,a photograph of a dog laying on a blanket with its tongue out
Siamese_143.jpg,a photograph of a siamese cat sitting on a balcony looking out,a photograph of a siamese cat sitting on a window sill
basset_hound_148.jpg,a photograph of a dog with a harness on standing on a rock,a photograph of a dog with a leash on is looking at the camera
english_setter_116.jpg,a photograph of a dog standing in a yard with a frisbee in its mouth,a photograph of a dog standing on top of a lush green field
english_setter_134.jpg,a photograph of a white puppy sitting on the ground next to a hose,a photograph of a white puppy sitting on the ground next to a hose
pug_110.jpg,a photograph of a small pug dog sitting on a bed,a photograph of a pug dog with a sad look on his face
Siamese_191.jpg,a photograph of a cat laying on a table with its eyes closed,a photograph of a siamese cat sitting on a table
Birman_116.jpg,a photograph of a cat sitting on a couch in a living room,a photograph of a cat sitting on a table in a room
english_setter_102.jpg,a photograph of a dog sitting in the grass in the woods,a photograph of a dog is sitting in the grass and looking up
saint_bernard_135.jpg,a photograph of a dog laying in the grass with its tongue out,a photograph of a dog laying on the grass in a yard
samoyed_130.jpg,a photograph of a white dog laying on the floor with a leash,a photograph of a white dog laying on the floor with its head on the floor
german_shorthaired_112.jpg,a photograph of a dog standing in the snow with its tongue out,a photograph of a dog standing in the snow with its tongue out
shiba_inu_19.jpg,a photograph of a dog is sitting on a couch looking out the window,a photograph of a dog laying on a couch looking at the camera
pug_134.jpg,a photograph of a pug sitting on a pillow on a couch,a photograph of a pug dog sitting on a couch looking up
wheaten_terrier_120.jpg,a photograph of a dog laying on the floor with a stuffed animal,a photograph of a dog laying on a chair with a stuffed animal
leonberger_124.jpg,a photograph of a dog laying on a tiled floor with its paws on the floor,a photograph of a dog laying on a tiled floor with its paws on the ground
havanese_182.jpg,a photograph of a dog with a curly hair standing on a wooden floor,a photograph of a dog with a shaggy coat sitting on a wooden floor
havanese_187.jpg,a photograph of a white dog sitting on a couch holding a cup of coffee,a photograph of a white dog holding a cup of coffee
Ragdoll_112.jpg,a photograph of a cat with blue eyes sitting on a red chair,a photograph of a cat with blue eyes sitting on a red chair
saint_bernard_104.jpg,a photograph of a dog standing in the snow near a pile of snow,a photograph of a dog standing in the snow with a snowboard
saint_bernard_111.jpg,a photograph of a dog running on a beach with the ocean in the background,a photograph of a dog running on a beach with the ocean in the background
samoyed_15.jpg,a photograph of a white dog laying on the ground next to a wooden fence,a photograph of a white dog laying on the ground with its tongue out
Bombay_191.jpg,a photograph of a black cat with green eyes sitting on a bed,a photograph of a black cat with glowing eyes sitting on a box
samoyed_165.jpg,a photograph of a white dog laying on a rug on the floor,a photograph of a white dog standing on a tile floor
scottish_terrier_100.jpg,a photograph of a dog laying on the floor in front of a door,a photograph of a small dog laying on a tile floor
shiba_inu_189.jpg,a photograph of a dog is standing on the grass with a frisbee in its mouth,a photograph of a dog is sitting on the grass with a leash
basset_hound_184.jpg,a photograph of a dog sitting on the side of a road,a photograph of a dog sitting on the side of a road
scottish_terrier_130.jpg,a photograph of a black dog with a green collar on a red couch,a photograph of a black dog with a green collar on
Sphynx_124.jpg,a photograph of a cat with blue eyes laying in a bed,a photograph of a cat with a grey shirt on laying in a bed
Russian_Blue_109.jpg,a photograph of a cat laying on a bed with a yellow blanket,a photograph of a cat laying on a bed with a yellow blanket
wheaten_terrier_148.jpg,a photograph of a dog with a wet coat on its head,a photograph of a dog with its mouth open and its tongue out
wheaten_terrier_171.jpg,a photograph of a dog laying on the floor with its head on a person's hand,a photograph of a dog laying on a persons lap with its head on a persons lap
Siamese_154.jpg,a photograph of a siamese cat sitting on a table in front of a microwave,a photograph of a cat sitting on a table looking up
miniature_pinscher_105.jpg,a photograph of a small brown dog sitting on a striped pillow,a photograph of a dog with a brown face and a black nose
great_pyrenees_145.jpg,a photograph of a large white dog laying in the grass,a photograph of a large white dog laying in the grass
japanese_chin_153.jpg,a photograph of a small dog sitting on a furry rug next to a bowl of food,a photograph of a dog sitting on a rug next to a bowl of food
pomeranian_172.jpg,a photograph of a small white dog standing on a bed,a photograph of a white dog with a black nose and a white face
Siamese_101.jpg,a photograph of a cat walking on a tiled patio next to potted plants,a photograph of a cat walking on a tiled patio next to a potted plant
great_pyrenees_163.jpg,a photograph of a white dog standing in a field of grass,a photograph of a white dog walking across a lush green field
japanese_chin_186.jpg,a photograph of a dog laying on the floor looking out a window,a photograph of a dog with long hair laying on a couch
great_pyrenees_182.jpg,a photograph of a white dog with a long tongue standing in a field,a photograph of a white dog with a black background
yorkshire_terrier_121.jpg,a photograph of a dog sitting on a couch with a pink shirt,a photograph of a dog with a pink bow tie sitting on a couch
Ragdoll_180.jpg,a photograph of a cat laying on a bed with a white sheet,a photograph of a cat laying on a bed with a white sheet
samoyed_176.jpg,a photograph of a white dog with a red bow running on a road,a photograph of a white dog jumping up in the air
staffordshire_bull_terrier_124.jpg,a photograph of a black dog standing next to a person on a wooden chair,a photograph of a black dog standing next to a person on a wooden chair
Persian_140.jpg,a photograph of a cat laying on a bed with a blue background,a photograph of a cat with a very long hair laying down
german_shorthaired_17.jpg,a photograph of a dog standing in the water with its mouth open,a photograph of a dog standing in the water with a frisbee in its mouth
miniature_pinscher_112.jpg,a photograph of a small black and brown dog standing in the grass,a photograph of a small black and brown dog standing in the grass
chihuahua_138.jpg,a photograph of a dog laying on a couch with a pillow,a photograph of a small dog laying on a blanket on a couch
saint_bernard_156.jpg,a photograph of a dog standing on top of a snow covered mountain,a photograph of a dog standing on top of a snow covered mountain
Sphynx_139.jpg,a photograph of a cat with a very large nose and a very short tail,a photograph of a cat with a black and white image of it
leonberger_156.jpg,a photograph of a dog is sitting in front of a gate,a photograph of a dog with a big smile on his face
staffordshire_bull_terrier_162.jpg,a photograph of a black and white dog standing in a field,a photograph of a dog with a collar standing in the grass
Siamese_207.jpg,a photograph of a cat with blue eyes sitting on a couch,a photograph of a cat with blue eyes looking out of a window
english_setter_189.jpg,a photograph of a dog with a sad look on its face,a photograph of a dog looking up at the camera
wheaten_terrier_110.jpg,a photograph of a white dog laying on a white blanket,a photograph of a white dog with a blue collar laying on a carpet
american_bulldog_181.jpg,a photograph of a dog laying on a couch with a pink spot on its face,a photograph of a puppy laying on a couch with a cat
american_bulldog_141.jpg,a photograph of a brown and white dog sitting on a couch,a photograph of a brown and white dog sitting on a couch
Maine_Coon_129.jpg,a photograph of a cat sitting on a window sill looking out the window,a photograph of a cat is sitting on a window sill
Egyptian_Mau_113.jpg,a photograph of a cat standing in the grass looking at the camera,a photograph of a cat standing in the grass looking at the camera
samoyed_174.jpg,a photograph of a white dog with a pink bow tie running in a field,a photograph of a white dog with a pink bow tie running in a field
leonberger_150.jpg,a photograph of a dog with a leash on a leash,a photograph of a dog with its tongue out and a person holding a leash
japanese_chin_116.jpg,a photograph of a dog standing on a carpet in a living room,a photograph of a dog sitting on the floor with a ball in its mouth
samoyed_135.jpg,a photograph of a white dog with its tongue out sitting in the grass,a photograph of a white dog with its tongue out sitting in the grass
newfoundland_14.jpg,a photograph of a dog laying on the floor with its head on a stick,a photograph of a dog laying on the floor with its paw on the floor
Abyssinian_181.jpg,a photograph of a cat sitting on a wooden post in a field,a photograph of a cat sitting on a wooden post in a field
Maine_Coon_147.jpg,a photograph of a cat sitting on a wooden table looking up,a photograph of a cat is laying on the floor looking up
beagle_107.jpg,a photograph of a dog sitting on a couch with a pillow,a photograph of a dog sitting on a pillow with a collar
Bombay_140.jpg,a photograph of a black cat with yellow eyes laying on a pink blanket,a photograph of a black cat with yellow eyes laying on a pink blanket
Maine_Coon_162.jpg,a photograph of a cat laying on a bed with a green background,a photograph of a cat with a sad look on its face
japanese_chin_122.jpg,a photograph of a small dog laying on a pink and grey blanket,a photograph of a small dog laying on a blanket on a couch
Bombay_146.jpg,a photograph of a black cat is sitting on a couch,a photograph of a black cat laying on a couch with a black background
leonberger_172.jpg,a photograph of a puppy laying in the grass with a stick in its mouth,a photograph of a puppy is laying on a branch in the grass
staffordshire_bull_terrier_14.jpg,a photograph of a black dog standing in a field with a ball,a photograph of a black dog standing in a field with a ball
samoyed_153.jpg,a photograph of a white dog laying on the floor with a black and white photo,a photograph of a dog laying on the ground looking at the camera
Maine_Coon_138.jpg,a photograph of a cat sitting on a tiled floor looking up,a photograph of a cat is looking up at the camera
japanese_chin_150.jpg,a photograph of a dog with its tongue out laying on a couch,a photograph of a dog with its tongue out laying on a couch
samoyed_136.jpg,a photograph of a white dog running in the grass with a frisbee,a photograph of a white dog running across a lush green field
havanese_169.jpg,a photograph of a black dog laying in the grass with its tongue out,a photograph of a black dog with a red collar sitting in the grass
leonberger_113.jpg,a photograph of a large dog laying on the ground with its tongue out,a photograph of a large brown dog laying on a sidewalk
shiba_inu_122.jpg,a photograph of a dog laying in the grass with a tag on it's collar,a photograph of a dog with a collar and tag on it's collar
keeshond_180.jpg,a photograph of a dog standing in the grass with a frisbee in its mouth,a photograph of a dog with a long hair standing in the grass
Abyssinian_1.jpg,a photograph of a cat laying on a couch with a green background,a photograph of a cat sitting on a green couch looking at the camera
japanese_chin_188.jpg,a photograph of a dog with a long tongue sitting on a wooden floor,a photograph of a dog with a long hair and a pink tongue
Birman_146.jpg,a photograph of a cat sitting on a wooden fence looking out,a photograph of a cat sitting on a wooden ledge looking up
havanese_108.jpg,a photograph of a dog laying on a rug with a tag on it,a photograph of a dog laying on a rug with a tag on it
wheaten_terrier_105.jpg,a photograph of a dog with a bone in its mouth,a photograph of a dog holding a piece of food in its mouth
english_cocker_spaniel_15.jpg,a photograph of a dog laying on a bed with a stuffed animal,a photograph of a dog laying on a bed with a stuffed animal
chihuahua_103.jpg,a photograph of a small dog sitting on a red chair,a photograph of a dog laying down in a red box
pug_182.jpg,a photograph of a pug dog sitting on a person's lap,a photograph of a dog laying on a red pillow with a necklace
pug_169.jpg,a photograph of a small dog sitting on a rug in a room,a photograph of a small dog sitting on a rug looking at the camera
newfoundland_188.jpg,a photograph of a black dog laying on a wooden deck with a bone,a photograph of a black dog laying on a wooden deck
great_pyrenees_130.jpg,a photograph of a white dog standing on a porch next to a door,a photograph of a white dog standing in front of a window
Abyssinian_164.jpg,a photograph of a cat laying on a fluffy white rug,a photograph of a cat laying on a white rug on a floor
beagle_100.jpg,a photograph of a dog sitting on a wooden floor looking up,a photograph of a dog sitting on a wooden floor looking up
Birman_179.jpg,a photograph of a cat is laying on a pillow in a window,a photograph of a cat is sitting on a chair by a window
pug_164.jpg,a photograph of a small dog sitting on a couch with a red collar,a photograph of a dog laying on a blanket with its tongue out
beagle_188.jpg,a photograph of a dog with a collar on standing in front of a building,a photograph of a dog with a collar on standing in front of a building
pomeranian_177.jpg,a photograph of a small dog standing on a couch in a room,a photograph of a small dog standing on a carpeted floor
boxer_178.jpg,a photograph of a dog sitting on the steps of a house,a photograph of a dog with a collar and a pink tongue
